videoID,channelID,day,views
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,2
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,8
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,6
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,10
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,13
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,9
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,203
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,176
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,163
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,164
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,179
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,218
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,247
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,191
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,188
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,176
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,182
rX_NCCpw5Uo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,227
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,17
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,20
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,8
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,18
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,9
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,16
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,18
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,9
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,8
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,14
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,16
VQr3ckvat0Y,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,18
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,222
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,190
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,177
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,197
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,187
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,176
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,202
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,226
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,235
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,144
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,281
Y35LTzFB-2E,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,272
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,46
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,61
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,67
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,65
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,71
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,96
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,91
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,99
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,136
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,159
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,138
8qEC6inxwwI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,142
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,4399
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,5158
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,5670
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,4702
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,8669
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,15422
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,16683
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,17561
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,21141
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,21852
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,20246
H-hZsoyUEXs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,13817
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,154
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,98
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,73
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,94
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,88
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,61
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,45
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,75
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,53
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,50
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,51
rx7UpLBR4vo,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,64
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,16
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,14
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,10
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,22
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,23
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,22
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,19
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,27
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,14
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,23
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,23
rgkdcYznXHA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,17
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,47
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,57
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,70
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,93
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,95
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,87
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,81
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,109
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,118
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,102
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,116
9BV8X76iLF8,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,109
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,168
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,105
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,102
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,138
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,171
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,237
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,187
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,210
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,183
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,167
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,120
t_n0yhhuJBs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,152
3ji4PcqIBEg,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,314
3ji4PcqIBEg,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,441
